,InventoryId,Store,City,Brand,Description,Size,onHand,Price,startDate
2086,1_HARDERSFIELD_14895,1,HARDERSFIELD,14895,Vendange Pnt Grigio,1.5L,17,7.99,2016-01-01
2087,1_HARDERSFIELD_14920,1,HARDERSFIELD,14920,Broadbent Gruner Veltliner,Liter,14,14.99,2016-01-01
2088,1_HARDERSFIELD_14930,1,HARDERSFIELD,14930,Yellow Tail Moscato,1.5L,43,8.95,2016-01-01
2089,1_HARDERSFIELD_14975,1,HARDERSFIELD,14975,Cavit Moscato,750mL,22,8.99,2016-01-01
2090,1_HARDERSFIELD_14983,1,HARDERSFIELD,14983,Ken Wright Clrs Willa Pnt Nr,750mL,6,26.99,2016-01-01
2091,1_HARDERSFIELD_14991,1,HARDERSFIELD,14991,Banshee Pnt Nr Sonoma Cnty,750mL,9,17.99,2016-01-01
2092,1_HARDERSFIELD_15007,1,HARDERSFIELD,15007,Sean Minor Carneros Pnt Nr,750mL,4,19.99,2016-01-01
2093,1_HARDERSFIELD_15035,1,HARDERSFIELD,15035,Morellino d Scansano Rsv,750mL,18,10.99,2016-01-01
2094,1_HARDERSFIELD_15043,1,HARDERSFIELD,15043,Cuvee Aurora Rose Sparkling,750mL,1,22.99,2016-01-01
2095,1_HARDERSFIELD_15057,1,HARDERSFIELD,15057,Cono Sur Organic Cab Svgn,750mL,11,11.99,2016-01-01
2096,1_HARDERSFIELD_15058,1,HARDERSFIELD,15058,Cono Sur Organic Svgn Bl,750mL,6,11.99,2016-01-01
2097,1_HARDERSFIELD_15059,1,HARDERSFIELD,15059,Cono Sur Organic Chard,750mL,24,11.99,2016-01-01
2098,1_HARDERSFIELD_15076,1,HARDERSFIELD,15076,Cigar Box Cab Svgn Valle Cen,750mL,3,11.99,2016-01-01
2099,1_HARDERSFIELD_15092,1,HARDERSFIELD,15092,Anne Amie Pnt Nr,750mL,5,27.99,2016-01-01
2100,1_HARDERSFIELD_15094,1,HARDERSFIELD,15094,Butter Chard,750mL,0,15.99,2016-01-01
2101,1_HARDERSFIELD_15105,1,HARDERSFIELD,15105,Kendall Jackson Avant Chard,750mL,124,9.95,2016-01-01
2102,1_HARDERSFIELD_15138,1,HARDERSFIELD,15138,Black Stallion Cab Svgn Napa,750mL,16,23.99,2016-01-01
2103,1_HARDERSFIELD_15139,1,HARDERSFIELD,15139,Massimo Malbec Mendoza,750mL,18,9.99,2016-01-01
2104,1_HARDERSFIELD_15146,1,HARDERSFIELD,15146,Achaval Ferrer Malbec,750mL,1,18.99,2016-01-01
2105,1_HARDERSFIELD_15168,1,HARDERSFIELD,15168,Durigutti Malbec Mendoza,750mL,8,14.99,2016-01-01
2106,1_HARDERSFIELD_15205,1,HARDERSFIELD,15205,Beringer Cab Svgn Napa Vly,750mL,6,36.99,2016-01-01
2107,1_HARDERSFIELD_15229,1,HARDERSFIELD,15229,The Prisoner Red Napa Valley,750mL,35,39.95,2016-01-01
2108,1_HARDERSFIELD_15230,1,HARDERSFIELD,15230,Faust Cab Svgn Napa Valley,750mL,9,49.99,2016-01-01
2109,1_HARDERSFIELD_15264,1,HARDERSFIELD,15264,Bridlewood Cab Svgn,750mL,19,13.99,2016-01-01
2110,1_HARDERSFIELD_15290,1,HARDERSFIELD,15290,Backhouse Pnt Nr,750mL,19,6.99,2016-01-01
2111,1_HARDERSFIELD_15291,1,HARDERSFIELD,15291,Flip Flop Cab Svgn,750mL,0,4.99,2016-01-01
2112,1_HARDERSFIELD_15295,1,HARDERSFIELD,15295,Flip Flop Pnt Grigio,750mL,11,4.99,2016-01-01
2113,1_HARDERSFIELD_15314,1,HARDERSFIELD,15314,Korbel Sweet Cuvee,750mL,7,12.99,2016-01-01
2114,1_HARDERSFIELD_15315,1,HARDERSFIELD,15315,Middle Sister Sweet & Sassy,750mL,12,9.99,2016-01-01
2115,1_HARDERSFIELD_15321,1,HARDERSFIELD,15321,Blufeld Rsl,750mL,12,8.99,2016-01-01
2116,1_HARDERSFIELD_15355,1,HARDERSFIELD,15355,Decoy Duckhorn Chard Sonoma,750mL,44,13.95,2016-01-01
2117,1_HARDERSFIELD_15356,1,HARDERSFIELD,15356,Seaglass Pnt Nr,750mL,12,9.99,2016-01-01
2118,1_HARDERSFIELD_15362,1,HARDERSFIELD,15362,Gaia Notios Red,750mL,4,15.99,2016-01-01
2119,1_HARDERSFIELD_15393,1,HARDERSFIELD,15393,Cupcake Pnt Grigio,750mL,33,7.49,2016-01-01
2120,1_HARDERSFIELD_15428,1,HARDERSFIELD,15428,Ruffino Prosecco Sparkling,750mL,9,11.99,2016-01-01
2121,1_HARDERSFIELD_15482,1,HARDERSFIELD,15482,C Y Toro Frontera Carmenere,1.5L,16,10.99,2016-01-01
2122,1_HARDERSFIELD_15503,1,HARDERSFIELD,15503,Opici Sangria,3L,4,13.99,2016-01-01
2123,1_HARDERSFIELD_15527,1,HARDERSFIELD,15527,Roscato Rosso,750mL,0,9.99,2016-01-01
2124,1_HARDERSFIELD_15548,1,HARDERSFIELD,15548,Seaglass Chard,750mL,10,8.99,2016-01-01
2125,1_HARDERSFIELD_15549,1,HARDERSFIELD,15549,CastelGiocondo Brunello 07,750mL,6,39.99,2016-01-01
2126,1_HARDERSFIELD_15550,1,HARDERSFIELD,15550,Talbott Pnt Nr Santa Lucia,750mL,6,28.99,2016-01-01
2127,1_HARDERSFIELD_15575,1,HARDERSFIELD,15575,Monte Faliesi Falanghina,750mL,24,8.99,2016-01-01
2128,1_HARDERSFIELD_15584,1,HARDERSFIELD,15584,Ch Vrai Caillou Wh Brdx,750mL,5,9.99,2016-01-01
2129,1_HARDERSFIELD_15619,1,HARDERSFIELD,15619,Beringer Classic Red Moscato,750mL,22,5.99,2016-01-01
2130,1_HARDERSFIELD_15675,1,HARDERSFIELD,15675,Six Hats Shiraz,750mL,4,10.99,2016-01-01
2131,1_HARDERSFIELD_15729,1,HARDERSFIELD,15729,Copa di Vino Pnt Grigio,187mL,20,2.49,2016-01-01
2132,1_HARDERSFIELD_15743,1,HARDERSFIELD,15743,Bodegas Izadi Tempranillo Rd,750mL,3,15.99,2016-01-01
2133,1_HARDERSFIELD_15748,1,HARDERSFIELD,15748,Rioja Vega Tempranillo Garna,750mL,20,8.99,2016-01-01
2134,1_HARDERSFIELD_15824,1,HARDERSFIELD,15824,Nozzole Chianti Clsc RSV,750mL,9,16.99,2016-01-01
2135,1_HARDERSFIELD_15827,1,HARDERSFIELD,15827,Frisk Prickly Rsl,750mL,19,9.99,2016-01-01
2136,1_HARDERSFIELD_15837,1,HARDERSFIELD,15837,Ninety+Cellars Lot 37 Shiraz,750mL,6,7.99,2016-01-01
2137,1_HARDERSFIELD_15875,1,HARDERSFIELD,15875,Ranga Ranga Svgn Bl,750mL,3,10.99,2016-01-01
2138,1_HARDERSFIELD_15876,1,HARDERSFIELD,15876,3 Brooms Svgn Bl Marlborough,750mL,3,14.99,2016-01-01
2139,1_HARDERSFIELD_15889,1,HARDERSFIELD,15889,R M Woodbridge Malbec,1.5L,2,8.99,2016-01-01
2140,1_HARDERSFIELD_15891,1,HARDERSFIELD,15891,Farnum Hill Dooryard Cider,750mL,3,11.99,2016-01-01
2141,1_HARDERSFIELD_15892,1,HARDERSFIELD,15892,Red Guitar Sangria,750mL,19,4.99,2016-01-01
2142,1_HARDERSFIELD_15970,1,HARDERSFIELD,15970,Alexana Revana Vyd Pnt Nr,750mL,5,42.99,2016-01-01
2143,1_HARDERSFIELD_15971,1,HARDERSFIELD,15971,Revana Cab Svgn Napa Vly,750mL,12,109.99,2016-01-01
2144,1_HARDERSFIELD_15979,1,HARDERSFIELD,15979,Moonlight Meadery Wild,375mL,0,12.99,2016-01-01
2145,1_HARDERSFIELD_15980,1,HARDERSFIELD,15980,Moonlight Meadery Apple Pie,375mL,13,12.99,2016-01-01
2146,1_HARDERSFIELD_16129,1,HARDERSFIELD,16129,Pol Roger Brut,750mL,41,37.99,2016-01-01
2147,1_HARDERSFIELD_16151,1,HARDERSFIELD,16151,Cavit Alta Luna Pnt Grigio,750mL,7,10.99,2016-01-01
2148,1_HARDERSFIELD_16155,1,HARDERSFIELD,16155,Joseph Phelps Insignia 08,750mL,4,159.99,2016-01-01
2149,1_HARDERSFIELD_16165,1,HARDERSFIELD,16165,Garnet Pnt Nr Monterey Cnty,750mL,8,16.99,2016-01-01
2150,1_HARDERSFIELD_16175,1,HARDERSFIELD,16175,The Naked Grape Moscato,750mL,11,6.99,2016-01-01
2151,1_HARDERSFIELD_16180,1,HARDERSFIELD,16180,Skinnygirl Sangria,750mL,26,10.99,2016-01-01
2152,1_HARDERSFIELD_16189,1,HARDERSFIELD,16189,Frescobaldi Tenuta Castglni,750mL,2,27.99,2016-01-01
2153,1_HARDERSFIELD_16260,1,HARDERSFIELD,16260,The Dreaming Tree Cab Svgn,750mL,16,11.99,2016-01-01
2154,1_HARDERSFIELD_16261,1,HARDERSFIELD,16261,The Dreaming Tree CC Chard,750mL,12,12.99,2016-01-01
2155,1_HARDERSFIELD_16262,1,HARDERSFIELD,16262,The Dreaming Tree Crush Red,750mL,13,11.99,2016-01-01
2156,1_HARDERSFIELD_16289,1,HARDERSFIELD,16289,Barefoot Bubbly Pink Moscato,750mL,19,7.99,2016-01-01
2157,1_HARDERSFIELD_16310,1,HARDERSFIELD,16310,Mollydooker Scooter Merlot,750mL,3,25.99,2016-01-01
2158,1_HARDERSFIELD_16315,1,HARDERSFIELD,16315,24 Knots Pnt Nr,750mL,9,13.99,2016-01-01
2159,1_HARDERSFIELD_16317,1,HARDERSFIELD,16317,Noble Vines 446 Chard Monter,750mL,14,10.99,2016-01-01
2160,1_HARDERSFIELD_16318,1,HARDERSFIELD,16318,Noble Vines 667 Pnt Nr Mntry,750mL,8,11.99,2016-01-01
2161,1_HARDERSFIELD_16320,1,HARDERSFIELD,16320,Ninety+Cellars Lot 42 Pnt Gr,750mL,9,8.99,2016-01-01
2162,1_HARDERSFIELD_16326,1,HARDERSFIELD,16326,Black Box Cab Svgn,500mL,3,3.99,2016-01-01
2163,1_HARDERSFIELD_16327,1,HARDERSFIELD,16327,Black Box Merlot,500mL,2,3.99,2016-01-01
2164,1_HARDERSFIELD_16328,1,HARDERSFIELD,16328,Black Box Chard,500mL,3,3.99,2016-01-01
2165,1_HARDERSFIELD_16329,1,HARDERSFIELD,16329,Battle Axe Malbec Mendoza,750mL,4,14.99,2016-01-01
2166,1_HARDERSFIELD_16370,1,HARDERSFIELD,16370,Zinsane Znfdl Lodi,750mL,23,7.99,2016-01-01
2167,1_HARDERSFIELD_16393,1,HARDERSFIELD,16393,Alamos Red Mendoza,750mL,14,9.99,2016-01-01
2168,1_HARDERSFIELD_16394,1,HARDERSFIELD,16394,Ghost Pines Red L Martini,750mL,17,17.99,2016-01-01
2169,1_HARDERSFIELD_16427,1,HARDERSFIELD,16427,Yellow Tail Sweet Red Roo,1.5L,12,9.99,2016-01-01
2170,1_HARDERSFIELD_16428,1,HARDERSFIELD,16428,HandCraft Artisan Coll Chard,750mL,0,9.99,2016-01-01
2171,1_HARDERSFIELD_16429,1,HARDERSFIELD,16429,HandCraft Artisan Coll Pnt N,750mL,64,9.99,2016-01-01
2172,1_HARDERSFIELD_16431,1,HARDERSFIELD,16431,HandCraft Artisan Coll Cab S,750mL,61,9.99,2016-01-01
2173,1_HARDERSFIELD_16440,1,HARDERSFIELD,16440,Banshee Cab Svgn Napa Vly,750mL,1,32.99,2016-01-01
2174,1_HARDERSFIELD_16441,1,HARDERSFIELD,16441,Bota Box RedVolution,3L,10,17.99,2016-01-01
2175,1_HARDERSFIELD_16460,1,HARDERSFIELD,16460,Gerard Bertrand Pnt Nr Rsv,750mL,15,13.99,2016-01-01
2176,1_HARDERSFIELD_16477,1,HARDERSFIELD,16477,Cupcake Angel Food,750mL,30,7.49,2016-01-01
2177,1_HARDERSFIELD_16494,1,HARDERSFIELD,16494,Tenuta di Arceno Chianti Cls,750mL,3,18.99,2016-01-01
2178,1_HARDERSFIELD_16537,1,HARDERSFIELD,16537,Root 1 Pnt Nr,750mL,12,10.99,2016-01-01
2179,1_HARDERSFIELD_16539,1,HARDERSFIELD,16539,Catalpa Chard,750mL,4,14.99,2016-01-01
2180,1_HARDERSFIELD_16555,1,HARDERSFIELD,16555,Murrieta's Well The Whip Wh,750mL,7,16.99,2016-01-01
2181,1_HARDERSFIELD_16568,1,HARDERSFIELD,16568,Moonlight Meadery Sumptuous,375mL,12,12.99,2016-01-01
2182,1_HARDERSFIELD_16610,1,HARDERSFIELD,16610,Leese-Fitch Cab Svgn,750mL,2,10.99,2016-01-01
2183,1_HARDERSFIELD_16647,1,HARDERSFIELD,16647,Cesari Lugana Cento Filari,750mL,41,12.99,2016-01-01
2184,1_HARDERSFIELD_16655,1,HARDERSFIELD,16655,Dom Bousquet Cab Svgn Mendza,750mL,15,10.99,2016-01-01
2185,1_HARDERSFIELD_16657,1,HARDERSFIELD,16657,Dom Bousquet Chardonnay,750mL,35,10.99,2016-01-01
2186,1_HARDERSFIELD_16669,1,HARDERSFIELD,16669,Sweet Baby Vyds Blueberry,750mL,0,12.99,2016-01-01
2187,1_HARDERSFIELD_16670,1,HARDERSFIELD,16670,Sweet Baby Vyds White Peach,750mL,0,11.99,2016-01-01
2188,1_HARDERSFIELD_16684,1,HARDERSFIELD,16684,Sokol Blosser Evolution Red,750mL,13,15.99,2016-01-01
2189,1_HARDERSFIELD_16695,1,HARDERSFIELD,16695,Ch Hyot Brdx Castillon,750mL,16,15.99,2016-01-01
2190,1_HARDERSFIELD_16753,1,HARDERSFIELD,16753,Pennywise Pnt Nr,750mL,0,11.99,2016-01-01
2191,1_HARDERSFIELD_16758,1,HARDERSFIELD,16758,Dolin Sweet Red Vermouth,750mL,8,13.99,2016-01-01
2192,1_HARDERSFIELD_16761,1,HARDERSFIELD,16761,Dolin Dry White Vermouth,750mL,12,13.99,2016-01-01
2193,1_HARDERSFIELD_16778,1,HARDERSFIELD,16778,Lange Willamette Chard,750mL,10,15.99,2016-01-01
2194,1_HARDERSFIELD_16794,1,HARDERSFIELD,16794,Freakshow Cab Svgn,750mL,24,17.99,2016-01-01
2195,1_HARDERSFIELD_16806,1,HARDERSFIELD,16806,Apothic Winemakers White,750mL,6,9.99,2016-01-01
2196,1_HARDERSFIELD_16816,1,HARDERSFIELD,16816,H3 Horse Heaven Hills Merlot,750mL,8,11.99,2016-01-01
2197,1_HARDERSFIELD_16828,1,HARDERSFIELD,16828,Korbel Organic Brut,750mL,0,12.99,2016-01-01
2198,1_HARDERSFIELD_16829,1,HARDERSFIELD,16829,C Y Toro Gran Reserva Cab Sv,750mL,8,13.99,2016-01-01
2199,1_HARDERSFIELD_16837,1,HARDERSFIELD,16837,Beringer Classic Pink Moscat,750mL,49,5.99,2016-01-01
2200,1_HARDERSFIELD_16843,1,HARDERSFIELD,16843,Barefoot Cellars Red Moscato,750mL,1,4.99,2016-01-01
2201,1_HARDERSFIELD_16868,1,HARDERSFIELD,16868,Don & Sons Pnt Nr Sonoma Cst,750mL,8,21.99,2016-01-01
2202,1_HARDERSFIELD_16869,1,HARDERSFIELD,16869,Cupcake Chianti,750mL,9,6.99,2016-01-01
2203,1_HARDERSFIELD_16877,1,HARDERSFIELD,16877,Ninety+Cellars Lot 53 Cab Sv,750mL,14,8.99,2016-01-01
2204,1_HARDERSFIELD_16918,1,HARDERSFIELD,16918,Villa Pozzi Moscato,750mL,2,8.99,2016-01-01
2205,1_HARDERSFIELD_16931,1,HARDERSFIELD,16931,Caymus Spec Select Cab Svgn,750mL,1,165.99,2016-01-01
2206,1_HARDERSFIELD_16947,1,HARDERSFIELD,16947,Altadonna Nero D'Avola,750mL,8,13.99,2016-01-01
2207,1_HARDERSFIELD_16968,1,HARDERSFIELD,16968,Trentadue Znfdl Alex Vly,750mL,7,15.99,2016-01-01
2208,1_HARDERSFIELD_16971,1,HARDERSFIELD,16971,Angeline Rsv Cab Svgn,750mL,18,14.99,2016-01-01
2209,1_HARDERSFIELD_16990,1,HARDERSFIELD,16990,Santa Cristina Antinori Wh,750mL,9,10.99,2016-01-01
2210,1_HARDERSFIELD_17011,1,HARDERSFIELD,17011,La Maialina Gertrude Red,750mL,25,13.99,2016-01-01
2211,1_HARDERSFIELD_17016,1,HARDERSFIELD,17016,Picpoul d Pinet HB Languedoc,750mL,2,12.99,2016-01-01
2212,1_HARDERSFIELD_17024,1,HARDERSFIELD,17024,Marques de Caceres Albarino,750mL,7,13.99,2016-01-01
2213,1_HARDERSFIELD_17026,1,HARDERSFIELD,17026,Pares Balta Brut Cava Pendes,750mL,8,16.99,2016-01-01
2214,1_HARDERSFIELD_17041,1,HARDERSFIELD,17041,Sutter Home Pink Moscato,1.5L,8,9.99,2016-01-01
2215,1_HARDERSFIELD_17073,1,HARDERSFIELD,17073,Tomaiolo Pinot Grigio,750mL,20,11.99,2016-01-01
2216,1_HARDERSFIELD_17134,1,HARDERSFIELD,17134,Ch Ste Michelle Indn Wls Red,750mL,13,15.99,2016-01-01
2217,1_HARDERSFIELD_17146,1,HARDERSFIELD,17146,Honeymaker Dry Mead,750mL,6,13.99,2016-01-01
2218,1_HARDERSFIELD_17162,1,HARDERSFIELD,17162,Menage a Trois Pnt Grigio,750mL,3,8.99,2016-01-01
2219,1_HARDERSFIELD_17163,1,HARDERSFIELD,17163,Menage a Trois Cab Svgn,750mL,3,10.99,2016-01-01
2220,1_HARDERSFIELD_17168,1,HARDERSFIELD,17168,Kendall Jackson Vntrs Rsl Rs,750mL,57,9.99,2016-01-01
2221,1_HARDERSFIELD_17175,1,HARDERSFIELD,17175,Beringer Classic Cab Svgn,1.5L,61,7.99,2016-01-01
2222,1_HARDERSFIELD_17176,1,HARDERSFIELD,17176,Beringer Classic Chard,1.5L,57,7.99,2016-01-01
2223,1_HARDERSFIELD_17177,1,HARDERSFIELD,17177,Beringer Classic Merlot,1.5L,5,7.99,2016-01-01
2224,1_HARDERSFIELD_17186,1,HARDERSFIELD,17186,Columna Albarino,750mL,5,14.99,2016-01-01
2225,1_HARDERSFIELD_17187,1,HARDERSFIELD,17187,The Messenger Telegram Red 2,750mL,14,16.99,2016-01-01
2226,1_HARDERSFIELD_17194,1,HARDERSFIELD,17194,Uvaggio Primitivo Lodi,750mL,11,11.99,2016-01-01
2227,1_HARDERSFIELD_17209,1,HARDERSFIELD,17209,The Divining Rod Cab Svgn,750mL,17,15.99,2016-01-01
2228,1_HARDERSFIELD_17219,1,HARDERSFIELD,17219,Honoro Vera Garnacha Calatyd,750mL,6,9.99,2016-01-01
2229,1_HARDERSFIELD_17296,1,HARDERSFIELD,17296,Monte Velho Tinto Alentejo R,750mL,11,10.99,2016-01-01
2230,1_HARDERSFIELD_17297,1,HARDERSFIELD,17297,Clos du Bois Rouge,750mL,7,8.99,2016-01-01
2231,1_HARDERSFIELD_17308,1,HARDERSFIELD,17308,Novelty Hill Cab Svgn CV,750mL,15,21.99,2016-01-01
2232,1_HARDERSFIELD_17315,1,HARDERSFIELD,17315,Damilano Cannubi Barolo,750mL,1,79.99,2016-01-01
2233,1_HARDERSFIELD_17341,1,HARDERSFIELD,17341,Lobster & Shrimp Muscadet,750mL,10,5.99,2016-01-01
2234,1_HARDERSFIELD_17345,1,HARDERSFIELD,17345,Bogle Essential Red,750mL,2,9.99,2016-01-01
2235,1_HARDERSFIELD_17349,1,HARDERSFIELD,17349,Moonlight Meadery Desire,375mL,6,13.99,2016-01-01
2236,1_HARDERSFIELD_17350,1,HARDERSFIELD,17350,Moonlight Meadery Sensual,375mL,4,13.99,2016-01-01
2237,1_HARDERSFIELD_17378,1,HARDERSFIELD,17378,Terrazas Torrontes Rsv 10,750mL,9,11.99,2016-01-01
2238,1_HARDERSFIELD_17381,1,HARDERSFIELD,17381,Barricas Torrontes,750mL,4,5.99,2016-01-01
2239,1_HARDERSFIELD_17432,1,HARDERSFIELD,17432,Predator Old Vine Znfdl Lodi,750mL,12,14.99,2016-01-01
2240,1_HARDERSFIELD_17471,1,HARDERSFIELD,17471,Loukatos Mavrodaphne Patras,750mL,15,10.49,2016-01-01
2241,1_HARDERSFIELD_17473,1,HARDERSFIELD,17473,Loukatos Retsina,Liter,15,8.49,2016-01-01
2242,1_HARDERSFIELD_17500,1,HARDERSFIELD,17500,Hob Nob Wicked Red,750mL,6,9.99,2016-01-01
2243,1_HARDERSFIELD_17503,1,HARDERSFIELD,17503,Montes Twins Red,750mL,11,14.99,2016-01-01
2244,1_HARDERSFIELD_17504,1,HARDERSFIELD,17504,Butternut Chard,750mL,31,14.99,2016-01-01
2245,1_HARDERSFIELD_17507,1,HARDERSFIELD,17507,Rainstorm Pnt Nr,750mL,8,15.99,2016-01-01
2246,1_HARDERSFIELD_17535,1,HARDERSFIELD,17535,Ninety+Cellars Lot 66 Rsl Mo,750mL,17,10.99,2016-01-01
2247,1_HARDERSFIELD_17596,1,HARDERSFIELD,17596,Pink Flamingo Rose,750mL,7,13.99,2016-01-01
2248,1_HARDERSFIELD_17612,1,HARDERSFIELD,17612,Tilia Malbec Syrah  Mendoza,750mL,6,9.99,2016-01-01
2249,1_HARDERSFIELD_17617,1,HARDERSFIELD,17617,Nostor Tinto Priorat,750mL,11,15.99,2016-01-01
2250,1_HARDERSFIELD_17707,1,HARDERSFIELD,17707,Smoking Loon Steelbird Chard,750mL,33,9.99,2016-01-01
2251,1_HARDERSFIELD_17748,1,HARDERSFIELD,17748,Black Box Pnt Grigio,500mL,11,3.99,2016-01-01
2252,1_HARDERSFIELD_17754,1,HARDERSFIELD,17754,Chocolate Shop Red,750mL,12,11.99,2016-01-01
2253,1_HARDERSFIELD_17756,1,HARDERSFIELD,17756,Cline Cool Climate Pnt Nr,750mL,0,14.99,2016-01-01
2254,1_HARDERSFIELD_17814,1,HARDERSFIELD,17814,Ruffino Chianti Clsc Rsv Gld,750mL,13,34.99,2016-01-01
2255,1_HARDERSFIELD_17865,1,HARDERSFIELD,17865,Ch St Jean Pnt Nr,750mL,41,11.99,2016-01-01
2256,1_HARDERSFIELD_17867,1,HARDERSFIELD,17867,Beringer Classic Wh Zin Mosc,750mL,5,5.99,2016-01-01
2257,1_HARDERSFIELD_17875,1,HARDERSFIELD,17875,Darkhorse Chard,750mL,0,7.99,2016-01-01
2258,1_HARDERSFIELD_17876,1,HARDERSFIELD,17876,Darkhorse Cab Svgn,750mL,5,7.99,2016-01-01
2259,1_HARDERSFIELD_17906,1,HARDERSFIELD,17906,Kim Crawford Chard Unoaked,750mL,13,15.99,2016-01-01
2260,1_HARDERSFIELD_17910,1,HARDERSFIELD,17910,Estancia Unoaked Chard,750mL,26,9.99,2016-01-01
2261,1_HARDERSFIELD_17912,1,HARDERSFIELD,17912,Thorny Rose Cab Svgn,750mL,12,10.99,2016-01-01
2262,1_HARDERSFIELD_17915,1,HARDERSFIELD,17915,Thorny Rose Svgn Bl NZ,750mL,13,10.99,2016-01-01
2263,1_HARDERSFIELD_17921,1,HARDERSFIELD,17921,Raymond R Field Blend Lot 7,750mL,13,12.99,2016-01-01
2264,1_HARDERSFIELD_17933,1,HARDERSFIELD,17933,Camp Meeting Ridge Pnt Nr,750mL,1,92.99,2016-01-01
2265,1_HARDERSFIELD_17937,1,HARDERSFIELD,17937,Stark Raving Red,750mL,0,9.99,2016-01-01
2266,1_HARDERSFIELD_17938,1,HARDERSFIELD,17938,Stark Raving White,750mL,6,9.99,2016-01-01
2267,1_HARDERSFIELD_17945,1,HARDERSFIELD,17945,Ch St Jean Soiree Red,750mL,14,12.99,2016-01-01
2268,1_HARDERSFIELD_17954,1,HARDERSFIELD,17954,Drops of Jupiter Red,750mL,17,7.99,2016-01-01
2269,1_HARDERSFIELD_17957,1,HARDERSFIELD,17957,Bluebird Pinot Noir,750mL,11,15.99,2016-01-01
2270,1_HARDERSFIELD_17967,1,HARDERSFIELD,17967,Banfi Principessa Gavia Gav,750mL,7,15.99,2016-01-01
2271,1_HARDERSFIELD_17978,1,HARDERSFIELD,17978,Calling All Angels Chard,750mL,18,7.99,2016-01-01
2272,1_HARDERSFIELD_17985,1,HARDERSFIELD,17985,Ponzi Tavola Pnt Nr,750mL,15,23.99,2016-01-01
2273,1_HARDERSFIELD_18000,1,HARDERSFIELD,18000,Vendange Sweet White,1.5L,3,3.99,2016-01-01
2274,1_HARDERSFIELD_18001,1,HARDERSFIELD,18001,Ruca Malen Malbec Rsv,750mL,5,16.99,2016-01-01
2275,1_HARDERSFIELD_18010,1,HARDERSFIELD,18010,Cocobon Red,750mL,28,5.99,2016-01-01
2276,1_HARDERSFIELD_18013,1,HARDERSFIELD,18013,Cecchi Sangiovese,750mL,29,7.99,2016-01-01
2277,1_HARDERSFIELD_18014,1,HARDERSFIELD,18014,Argyle Brut,750mL,10,19.99,2016-01-01
2278,1_HARDERSFIELD_18027,1,HARDERSFIELD,18027,Banfi Rosa Regale,750mL,37,13.99,2016-01-01
2279,1_HARDERSFIELD_18095,1,HARDERSFIELD,18095,Layer Cake Garnacha,750mL,21,15.99,2016-01-01
2280,1_HARDERSFIELD_18096,1,HARDERSFIELD,18096,Bolla Amarone Valpolicella,750mL,4,31.99,2016-01-01
2281,1_HARDERSFIELD_18106,1,HARDERSFIELD,18106,Barefoot Cellars Pink Moscat,1.5L,6,10.99,2016-01-01
2282,1_HARDERSFIELD_18107,1,HARDERSFIELD,18107,Barefoot Cellars Pink Moscat,750mL,0,4.99,2016-01-01
2283,1_HARDERSFIELD_18134,1,HARDERSFIELD,18134,Joel Gott Alakai Red,750mL,7,13.99,2016-01-01
2284,1_HARDERSFIELD_18142,1,HARDERSFIELD,18142,Banfi Brunello di Montalcino,750mL,48,59.99,2016-01-01
2285,1_HARDERSFIELD_18152,1,HARDERSFIELD,18152,Banfi Centine Mntcln Tscna,750mL,49,10.99,2016-01-01
2286,1_HARDERSFIELD_18167,1,HARDERSFIELD,18167,Lyrarakis Okto Syrah Blend,750mL,2,13.99,2016-01-01
2287,1_HARDERSFIELD_18276,1,HARDERSFIELD,18276,Cecchi Coevo Wood,750mL,2,54.99,2016-01-01
2288,1_HARDERSFIELD_18278,1,HARDERSFIELD,18278,Cecchi Nobile Montepulciano,750mL,8,24.99,2016-01-01
2289,1_HARDERSFIELD_18304,1,HARDERSFIELD,18304,Satellite Svgn Blanc Marlbor,750mL,16,8.49,2016-01-01
2290,1_HARDERSFIELD_18332,1,HARDERSFIELD,18332,Ch Daqueria Tavel Rose,750mL,13,13.99,2016-01-01
2291,1_HARDERSFIELD_18337,1,HARDERSFIELD,18337,Mile Marker Pnt Nr,750mL,14,17.99,2016-01-01
2292,1_HARDERSFIELD_18347,1,HARDERSFIELD,18347,Banfi Pnt Grigio San Angelo,750mL,24,16.99,2016-01-01
2293,1_HARDERSFIELD_18368,1,HARDERSFIELD,18368,Sequin Delicately Pnt Grigio,750mL,14,7.99,2016-01-01
2294,1_HARDERSFIELD_18369,1,HARDERSFIELD,18369,Sequin Delicately Moscato,750mL,5,7.99,2016-01-01
2295,1_HARDERSFIELD_18375,1,HARDERSFIELD,18375,Antinori Villa Wh,750mL,7,12.99,2016-01-01
2296,1_HARDERSFIELD_18381,1,HARDERSFIELD,18381,Block Nine Caiden Vyd Pnt Nr,750mL,7,12.99,2016-01-01
2297,1_HARDERSFIELD_18423,1,HARDERSFIELD,18423,F Coppola Diamond Red,750mL,13,14.99,2016-01-01
2298,1_HARDERSFIELD_18449,1,HARDERSFIELD,18449,R Mondavi Heritage Red Pvt S,750mL,1,7.99,2016-01-01
2299,1_HARDERSFIELD_18533,1,HARDERSFIELD,18533,Candia Vyds Diamond,750mL,19,14.99,2016-01-01
2300,1_HARDERSFIELD_18551,1,HARDERSFIELD,18551,Antigal Uno Malbec Mendoza,750mL,16,15.99,2016-01-01
